"","rn","(Intercept).x","rescaled_Time.Diff.x","SiteAderet_maquis","SiteAmatzia","SiteBat Shlomo","SiteBeer Milka","SiteBeit Oren","SiteBeit Yatir","SiteBislach","SiteEin Yaakov","SiteEin Yahav","SiteEitanim","SiteElyakim","SiteEshtaol","SiteEzuz","SiteGamla","SiteGivat Yearim","SiteGivat Yeshayahu_conifer","SiteGivat Yeshayahu_maquis","SiteGoren","SiteHar Amasa","SiteIftach","SiteKabri","SiteKarei Deshe","SiteKerem Maharal_conifer","SiteKerem Maharal_maquis","SiteKfar Shamai","SiteKisalon","SiteLahav","SiteLehavim","SiteLotan","SiteManara","SiteMargaliot","SiteMerhav Am","SiteMeron","SiteMirsham","SiteNatur","SiteNehusha","SiteNir Etzion","SiteOfer_conifer","SiteOfer_maquis","SiteParan","SiteRamat Hashofet","SiteRamot Naftali","SiteSde Boker","SiteSecher","SiteShaal","SiteShunra","SiteYagur","SiteYavneel","SiteYeruham","SiteYotvata","SiteZofar","SiteZuriel","(Intercept).y","rescaled_Time.Diff.y","Site","V2"
"1","Canis.aureus",0.617028110087531,0.0167611925385184,-0.34527224679622,1.19414035740356,-1.14662574516469,-5.27044946618837,2.07657039377212,0.601124835063994,-0.480345353569795,2.32729723259704,-21.9936667201607,-0.27710414318198,0.359743484121592,-0.906030300964507,0.811349836560338,-0.175373383985477,1.86190510741525,-0.0982592023394434,-1.06982543908024,0.468132593721053,-1.31519995107565,0.65114191208532,0.983064542208201,1.33574097947832,-0.800324812152805,-0.601816495815193,0.722024079358508,-0.503725572509933,-0.508090585350504,-2.14557741213695,-4.86422525738466,-0.23042446877638,2.33588524266999,1.64909026405352,0.212290561033572,-0.976935305875518,1.70212419469287,-1.36465398667722,1.33731877468581,2.17083221832065,1.21702518792981,-5.47816589891028,1.79123508698574,0.74539875652569,-2.16145163579025,-22.0003445997142,0.0241909878074589,-3.71659644547556,0.984925197616315,-0.464066921687147,0.453833180147939,-4.08073465963773,-4.70524283599387,1.12595319649234,NA,0.816,0.001,4148
"2","Canis.lupus",-21.303677733189,0.366260892020109,0.00260011365146525,17.5305053601571,0.0611875577488524,-0.304462047461765,0.0516436987613345,-0.16011072192687,-0.128902965237128,17.2343587449654,19.1103745922828,-0.0187288863839986,0.0154439456223913,-0.0361986368393677,-0.183486561135848,19.0614517459326,0.0220694906684982,0.047902628835174,0.038335668627119,17.7399349429968,-0.229265717888829,19.5066322840746,0.0147358854794963,-0.121044896252972,-0.0080335302706767,0.081162108186052,16.014072201849,-0.0639051112929452,-0.209432432549916,-0.164824849872733,22.3658250601565,18.6557748259694,-0.00175285841039706,17.2242110293659,22.7785880754894,-0.143125403107593,16.8462732835027,0.0408302827203201,0.0795709752113877,0.10393876133421,16.0379102214337,19.8266829790875,0.0256336479753281,-0.0173446477103321,-0.22431131083133,-0.268406866297106,20.3104760256433,-0.28762988958535,0.0580587506657772,18.3176415463526,-0.239355274822669,21.9381646515532,18.568801398743,17.5782652502957,NA,0.524,0.001,334
"3","Hyaena.hyaena",-2.4862745140017,0.10330317494599,0.458066638772086,-1.53606456400131,-18.8508226542512,-2.2264852993246,1.21030388129739,-0.65286655516651,1.03448541077457,-18.8683070422285,0.310653434368128,0.383819159276339,-1.61530561963598,-2.74823435810997,-1.41918852545668,-1.21407564842841,1.58267190589126,-18.8545696427111,0.126103682325117,-2.88091485057082,-1.4075222946108,0.493951949941135,-18.8639242584124,-18.9022209648181,-0.873503401778133,2.8967528796045,-18.8681645994077,-0.127348055466693,-1.0610152125443,-1.25888929990773,0.573867406145662,-2.19173948663944,-18.8685748766788,1.57262350182338,-18.867320592572,-2.28242953491426,-18.9081437796419,-0.165086006997585,1.75437301408172,0.93302974202594,2.52345017320282,-0.402015301327615,-18.8608505656154,-0.301056992567848,1.03278936413513,-18.9437841229481,-18.9030219091878,-18.949205939421,-0.974587775598398,-1.73925079841763,2.05792716480966,1.65939392790257,1.15923367847517,-18.8802019495747,NA,0.816,0.001,353
"4","Hystrix.indica",1.53705537132245,0.132165780957288,-0.773703960960175,-1.35517877903461,-0.015425206963155,-22.9957135412242,-0.544086291434345,-22.9436241533392,-3.33353898260479,-3.23226219580095,-22.9300463907313,-0.25914051170467,-2.559220913503,-1.29841110332814,-2.51275830058055,-4.2260284327002,-5.09065265863488,-0.202255248162041,-0.754305304323474,-0.5166048870833,-4.44630202490573,-0.505298691210121,-1.73183640663592,-1.77515652788898,-3.17416044503036,-0.0881807508004928,-0.604939990749727,-1.75647815393575,-3.79216705196342,-1.9437579935708,-22.927336830422,-1.09966921870129,0.60814279947157,-0.409185326506293,-3.74099312539756,-2.37611344007381,-2.23737259487693,-0.471917266382766,-1.7266035074205,-2.79597845212135,0.416156160825818,-22.9531501566548,-2.25213180231889,-6.88467567082626,-2.27363751538128,-22.9827029761324,-3.87828433439411,-22.9896396323265,-1.23901520470911,-2.95409068262847,-1.61109711405637,-5.60757187246406,-3.28780896159621,-2.00894027317747,NA,0.524,0.001,1963
"5","Lepus.capensis",-21.2806454527654,0.485780574265758,0.00345017103944858,16.1691332760466,0.0811560983128035,18.8975080131491,0.0684978500513245,21.0995324645022,20.5899171262582,-0.00106379509081572,24.27261453635,-0.0248389914441432,0.0204852523340888,-0.048009538978387,21.5966013928862,-0.149362734610637,0.0292728710710279,17.4463255842872,19.410811685643,0.00757116103288236,20.9039007696283,0.0450447126069189,0.0195461352448198,-0.16054316055867,-0.0106534850253515,0.107648821924584,-0.00039396131922565,-0.084757298196432,16.6224565016512,20.1765084791783,-0.152492396862668,-0.0197482627722893,-0.00232327983684311,18.480506808677,0.00357495953497754,16.41992727936,-0.18839504785875,0.0541557579289182,0.105538464234161,20.9882296205879,0.0525374077382417,21.4834138459249,0.0340000980859489,-0.0230030426096969,20.3936422533372,20.1090113579628,-0.16430958125248,19.0004813426831,0.0770062867039045,-0.192932809437757,21.056585848541,18.8744870020086,22.3870204037742,-0.0569992968264921,NA,0.037,0.001,642
"6","Vulpes.vulpes",1.06593834796877,0.246274638114904,-1.19887974159566,0.0172087089347848,0.0177680857859212,-1.03590673430632,-22.3580145196665,-0.0687152987239123,-2.18712420014739,-3.07265095517605,-3.24883761809074,-1.48427049177546,-0.841155011470839,-1.05637217121794,-2.77209569458446,-1.63339734491253,-4.06052259465913,-1.28652559674875,0.0851985357068362,-1.00720933089527,0.15723983674712,-0.210396595867174,-1.41220185325002,-2.44684670412936,-2.77475191298653,1.52804400527103,-1.21731605144975,-2.26722440473795,0.395411427968138,0.489443071055598,-2.56867924070303,-0.686964285313533,-2.12024473853228,-0.0778995626453867,0.555199652600426,0.13990620405511,-0.791257079012079,-0.522180304485188,-2.62529133037363,0.115458234680198,0.365393382721369,-0.855947892181965,-2.45231544779893,-1.9646281589153,0.0455256892068545,0.24460698326698,-0.00354514536265477,-0.798243233416483,-0.713295024002748,-0.970667721381701,-0.975310329510372,-0.495410453386926,-4.62358205848457,-1.15394254777325,NA,0.092,0.001,2399
