"","Project.ID","Deployment.id_new","Unit","Site","Settlements","Lon","Lat","Start.date","Time.Diff","rescaled_Time.Diff_new","Monitoring.Time.Diff_numeric","sinus_Monitoring.Time.Diff","cosinus_Monitoring.Time.Diff","Distance","Transect","Distance.Agri","Transect_date","Canis aureus","Canis lupus","Gazella gazella","Hystrix indica","Meles meles","Sus scrofa","Vulpes vulpes","Distance_rescaled","Distance.Agri_rescaled"
"132","T3","Yavneel Far 4","Herbaceous and Dwarf Shrub Vegetation","Yavneel","Far",35.51007159,32.67908565,16/07/20,3000,0.644249786050035,25,-0.132351750097773,0.991202811863474,1861.570681,"Yavneel Far",95.986885,"Yavneel Far 16/07/20",1,0,1,0,0,0,4,-0.0339351206807064,-1.12004314272908
"133","T3","Yavneel Far 6","Herbaceous and Dwarf Shrub Vegetation","Yavneel","Far",35.51147841,32.67779568,16/07/20,3000,0.644249786050035,25,-0.132351750097773,0.991202811863474,2022.230502,"Yavneel Far",56.028878,"Yavneel Far 16/07/20",0,0,3,1,0,0,1,0.0957498952720106,-1.16278432249762
"134","T3","Yavneel Far 7","Herbaceous and Dwarf Shrub Vegetation","Yavneel","Far",35.51096141,32.67708564,16/07/20,3000,0.644249786050035,25,-0.132351750097773,0.991202811863474,2092.344653,"Yavneel Far",12.937537,"Yavneel Far 16/07/20",0,0,0,0,1,0,1,0.152346216208695,-1.20887708063114
"135","T3","Yavneel Far 8","Herbaceous and Dwarf Shrub Vegetation","Yavneel","Far",35.51019765,32.67735289,16/07/20,3000,0.644249786050035,25,-0.132351750097773,0.991202811863474,2053.830909,"Yavneel Far",26.717201,"Yavneel Far 16/07/20",0,0,1,0,0,0,1,0.121257824139349,-1.19413762938238
"136","T3","Yavneel Far 9","Herbaceous and Dwarf Shrub Vegetation","Yavneel","Far",35.51199909,32.67741187,16/07/20,3000,0.644249786050035,25,-0.132351750097773,0.991202811863474,2072.96974,"Yavneel Far",13.571493,"Yavneel Far 16/07/20",0,0,1,0,0,0,0,0.136706737178729,-1.20819896804756
"137","T4","Gamla Far 2 round 2","Herbaceous and Dwarf Shrub Vegetation","Gamla","Far",35.745624,32.918367,31/08/22,3776,1.26796209430306,71,0.951054653254375,-0.309022728166071,3855.274158,"Gamla Far",2790.443301,"Gamla Far 31/08/22",4,0,8,0,0,1,3,1.57538739449708,1.76208874274642
"138","T4","Gamla Far 3 round 2","Herbaceous and Dwarf Shrub Vegetation","Gamla","Far",35.744353,32.917687,31/08/22,3776,1.26796209430306,71,0.951054653254375,-0.309022728166071,3913.647517,"Gamla Far",2683.465692,"Gamla Far 31/08/22",0,0,5,0,0,3,0,1.62250651828303,1.64765988203078
"139","T4","Gamla Far 4 round 1","Herbaceous and Dwarf Shrub Vegetation","Gamla","Far",35.743611,32.917053,02/08/22,3747,1.24465325804103,42,-0.916521547915634,-0.399985314988351,3717.186096,"Gamla Far",2930.386978,"Gamla Far 02/08/22",0,0,2,0,0,0,5,1.46392235979279,1.91177983860432
"140","T4","Gamla Far 4 round 2","Herbaceous and Dwarf Shrub Vegetation","Gamla","Far",35.743611,32.917053,31/08/22,3776,1.26796209430306,71,0.951054653254375,-0.309022728166071,3975.969826,"Gamla Far",2596.971935,"Gamla Far 31/08/22",0,0,6,0,0,0,0,1.67281324454831,1.55514162363032
"141","T4","Gamla Far 5 round 1","Herbaceous and Dwarf Shrub Vegetation","Gamla","Far",35.74354,32.916323,02/08/22,3747,1.24465325804103,42,-0.916521547915634,-0.399985314988351,3986.054152,"Gamla Far",2539.600649,"Gamla Far 02/08/22",0,0,5,0,1,0,5,1.68095333813264,1.49377428745466
"142","T4","Gamla Far 5 round 2","Herbaceous and Dwarf Shrub Vegetation","Gamla","Far",35.74354,32.916323,31/08/22,3776,1.26796209430306,71,0.951054653254375,-0.309022728166071,4055.892066,"Gamla Far",2517.424072,"Gamla Far 31/08/22",0,0,4,0,0,0,0,1.73732667986066,1.47005305770945
"143","T4","Gamla Far 6 round 1","Herbaceous and Dwarf Shrub Vegetation","Gamla","Far",35.742833,32.91564,02/08/22,3747,1.24465325804103,42,-0.916521547915634,-0.399985314988351,4124.43621,"Gamla Far",2427.832042,"Gamla Far 02/08/22",1,0,7,0,0,1,4,1.79265568715555,1.37422072402828
"144","T4","Gamla Far 6 round 2","Herbaceous and Dwarf Shrub Vegetation","Gamla","Far",35.742833,32.915649,31/08/22,3776,1.26796209430306,71,0.951054653254375,-0.309022728166071,4124.43621,"Gamla Far",2427.832042,"Gamla Far 31/08/22",0,0,9,0,0,0,0,1.79265568715555,1.37422072402828
"145","T4","Gamla Far 7 round 1","Herbaceous and Dwarf Shrub Vegetation","Gamla","Far",35.741903,32.914983,02/08/22,3747,1.24465325804103,42,-0.916521547915634,-0.399985314988351,4192.183759,"Gamla Far",2335.604609,"Gamla Far 02/08/22",0,0,12,0,0,0,3,1.84734168094128,1.27556942509227
"146","T4","Gamla Far 8 round 1","Herbaceous and Dwarf Shrub Vegetation","Gamla","Far",35.741611,32.915809,02/08/22,3747,1.24465325804103,42,-0.916521547915634,-0.399985314988351,4099.171265,"Gamla Far",2419.462862,"Gamla Far 02/08/22",0,0,4,0,0,0,1,1.7722617593211,1.365268610203
"147","T4","Karei Deshe Far 2","Herbaceous and Dwarf Shrub Vegetation","Karei Deshe","Far",35.58077596,32.92441153,05/08/22,3750,1.24706451696469,45,0.850903524534118,0.52532198881773,498.107316,"Karei Deshe Far",848.866477,"Karei Deshe Far 05/08/22",4,0,0,0,0,0,1,-1.13452621520813,-0.314723648547664
"148","T4","Karei Deshe Far 3","Herbaceous and Dwarf Shrub Vegetation","Karei Deshe","Far",35.58112599,32.92518742,05/08/22,3750,1.24706451696469,45,0.850903524534118,0.52532198881773,438.292205,"Karei Deshe Far",914.983877,"Karei Deshe Far 05/08/22",49,0,0,2,0,1,0,-1.18280912487382,-0.24400101017312
"149","T4","Karei Deshe Far 4","Herbaceous and Dwarf Shrub Vegetation","Karei Deshe","Far",35.58258142,32.92551218,05/08/22,3750,1.24706451696469,45,0.850903524534118,0.52532198881773,500.615377,"Karei Deshe Far",909.069006,"Karei Deshe Far 05/08/22",31,0,0,0,0,14,1,-1.13250170199275,-0.250327866382909
"150","T4","Karei Deshe Far 5","Herbaceous and Dwarf Shrub Vegetation","Karei Deshe","Far",35.58379613,32.92471519,05/08/22,3750,1.24706451696469,45,0.850903524534118,0.52532198881773,644.352639,"Karei Deshe Far",797.240026,"Karei Deshe Far 05/08/22",6,0,12,1,0,1,0,-1.01647661868664,-0.369946007936178
"151","T4","Karei Deshe Far 6","Herbaceous and Dwarf Shrub Vegetation","Karei Deshe","Far",35.58356915,32.92400796,05/08/22,3750,1.24706451696469,45,0.850903524534118,0.52532198881773,683.267942,"Karei Deshe Far",724.524554,"Karei Deshe Far 05/08/22",0,0,1,7,0,0,1,-0.98506408717162,-0.447726290138598
"152","T4","Karei Deshe Far 7","Herbaceous and Dwarf Shrub Vegetation","Karei Deshe","Far",35.58340117,32.92339276,05/08/22,3750,1.24706451696469,45,0.850903524534118,0.52532198881773,724.583073,"Karei Deshe Far",662.147616,"Karei Deshe Far 05/08/22",0,0,0,0,0,0,1,-0.951714408393977,-0.514447934200302
"153","T4","Karei Deshe Far 8","Herbaceous and Dwarf Shrub Vegetation","Karei Deshe","Far",35.58345683,32.92261178,05/08/22,3750,1.24706451696469,45,0.850903524534118,0.52532198881773,797.090419,"Karei Deshe Far",577.220296,"Karei Deshe Far 05/08/22",0,0,3,0,0,0,0,-0.893186294369132,-0.605290649438336
"154","T4","Karei Deshe Far 9","Herbaceous and Dwarf Shrub Vegetation","Karei Deshe","Far",35.58325768,32.92184122,05/08/22,3750,1.24706451696469,45,0.850903524534118,0.52532198881773,858.812714,"Karei Deshe Far",499.660013,"Karei Deshe Far 05/08/22",1,0,0,0,0,0,0,-0.843363900930057,-0.688253195558364
"155","T4","Natur Far 1","Herbaceous and Dwarf Shrub Vegetation","Natur","Far",35.73840939,32.83987278,19/07/22,3733,1.23340071639729,28,0.270905788307869,-0.962605866313567,917.734362,"Natur Far",667.456261,"Natur Far 19/07/22",8,0,0,1,0,0,0,-0.795802196869399,-0.508769529111871
"156","T4","Natur Far 2","Herbaceous and Dwarf Shrub Vegetation","Natur","Far",35.7381928,32.84079645,19/07/22,3733,1.23340071639729,28,0.270905788307869,-0.962605866313567,815.132639,"Natur Far",740.735368,"Natur Far 19/07/22",3,0,0,2,0,0,2,-0.878622568516839,-0.430386353355255
"157","T4","Natur Far 3","Herbaceous and Dwarf Shrub Vegetation","Natur","Far",35.73773079,32.84156237,19/07/22,3733,1.23340071639729,28,0.270905788307869,-0.962605866313567,730.851502,"Natur Far",827.05674,"Natur Far 19/07/22",41,2,0,2,0,20,11,-0.946654516569104,-0.338052486991023
"158","T4","Natur Far 4","Herbaceous and Dwarf Shrub Vegetation","Natur","Far",35.73735628,32.84248068,19/07/22,3733,1.23340071639729,28,0.270905788307869,-0.962605866313567,631.90623,"Natur Far",920.565502,"Natur Far 19/07/22",1,0,0,0,0,1,2,-1.02652339167364,-0.238030611361048
"159","T4","Natur Far 5","Herbaceous and Dwarf Shrub Vegetation","Natur","Far",35.73699184,32.84381896,19/07/22,3733,1.23340071639729,28,0.270905788307869,-0.962605866313567,490.517925,"Natur Far",1049.988621,"Natur Far 19/07/22",27,0,1,1,0,0,5,-1.14065239091765,-0.0995928560599834
"160","T4","Natur Far 6","Herbaceous and Dwarf Shrub Vegetation","Natur","Far",35.73698446,32.84485555,19/07/22,3733,1.23340071639729,28,0.270905788307869,-0.962605866313567,378.988925,"Natur Far",1137.960045,"Natur Far 19/07/22",0,0,0,1,0,0,1,-1.23067888325509,-0.00549400754437793
"161","T4","Natur Far 7","Herbaceous and Dwarf Shrub Vegetation","Natur","Far",35.73720574,32.84572622,19/07/22,3733,1.23340071639729,28,0.270905788307869,-0.962605866313567,280.48763,"Natur Far",1202.866585,"Natur Far 19/07/22",0,0,1,0,0,0,0,-1.31018937899651,0.0639334314741388
"162","T4","Natur Far 8","Herbaceous and Dwarf Shrub Vegetation","Natur","Far",35.73704213,32.84663039,19/07/22,3733,1.23340071639729,28,0.270905788307869,-0.962605866313567,194.037243,"Natur Far",1294.630808,"Natur Far 19/07/22",2,0,0,3,0,0,1,-1.37997235116361,0.162089256702445
"163","T4","Natur Far 9","Herbaceous and Dwarf Shrub Vegetation","Natur","Far",35.73750213,32.84692784,19/07/22,3733,1.23340071639729,28,0.270905788307869,-0.962605866313567,145.434102,"Natur Far",1300.071145,"Natur Far 19/07/22",1,0,0,1,0,1,1,-1.41920493014138,0.16790852646028
"164","T4","Shaal Far 1","Herbaceous and Dwarf Shrub Vegetation","Shaal","Far",35.751803,33.08822413,19/07/22,3733,1.23340071639729,28,0.270905788307869,-0.962605866313567,360.520661,"Shaal Far",558.295736,"Shaal Far 19/07/22",2,0,5,0,1,0,6,-1.24558651290731,-0.625533351257787
"165","T4","Shaal Far 2","Herbaceous and Dwarf Shrub Vegetation","Shaal","Far",35.75087126,33.08840559,19/07/22,3733,1.23340071639729,28,0.270905788307869,-0.962605866313567,449.782007,"Shaal Far",634.70933,"Shaal Far 19/07/22",7,2,3,0,0,3,9,-1.17353452748918,-0.543797363826926
"166","T4","Shaal Far 3","Herbaceous and Dwarf Shrub Vegetation","Shaal","Far",35.74988253,33.08821767,19/07/22,3733,1.23340071639729,28,0.270905788307869,-0.962605866313567,536.012014,"Shaal Far",687.560287,"Shaal Far 19/07/22",14,14,19,0,0,1,2,-1.10392944661835,-0.48726520860516
"167","T4","Shaal Far 4","Herbaceous and Dwarf Shrub Vegetation","Shaal","Far",35.74962538,33.08715163,19/07/22,3733,1.23340071639729,28,0.270905788307869,-0.962605866313567,546.024221,"Shaal Far",636.331162,"Shaal Far 19/07/22",0,0,0,0,0,0,1,-1.09584756767416,-0.542062567267469
"168","T4","Shaal Far 5","Herbaceous and Dwarf Shrub Vegetation","Shaal","Far",35.74929245,33.08630974,19/07/22,3733,1.23340071639729,28,0.270905788307869,-0.962605866313567,582.818999,"Shaal Far",620.952745,"Shaal Far 19/07/22",3,0,0,0,0,0,0,-1.0661467293301,-0.558512128566974
"169","T4","Shaal Far 6","Herbaceous and Dwarf Shrub Vegetation","Shaal","Far",35.74986577,33.08571674,19/07/22,3733,1.23340071639729,28,0.270905788307869,-0.962605866313567,535.56305,"Shaal Far",547.403346,"Shaal Far 19/07/22",3,3,1,0,0,1,1,-1.10429185150054,-0.637184422821468
"170","T4","Shaal Far 7","Herbaceous and Dwarf Shrub Vegetation","Shaal","Far",35.74985035,33.08481219,19/07/22,3733,1.23340071639729,28,0.270905788307869,-0.962605866313567,546.219149,"Shaal Far",525.160139,"Shaal Far 19/07/22",3,1,6,0,0,3,2,-1.095690221297,-0.660976923508899
"171","T4","Shaal Far 8","Herbaceous and Dwarf Shrub Vegetation","Shaal","Far",35.74913453,33.08462257,19/07/22,3733,1.23340071639729,28,0.270905788307869,-0.962605866313567,614.703996,"Shaal Far",587.788266,"Shaal Far 19/07/22",5,2,2,0,0,0,8,-1.04040907869126,-0.593986594519918
"172","T4","Shaal Far 9","Herbaceous and Dwarf Shrub Vegetation","Shaal","Far",35.74830204,33.08442003,19/07/22,3733,1.23340071639729,28,0.270905788307869,-0.962605866313567,694.167937,"Shaal Far",662.524455,"Shaal Far 19/07/22",0,0,0,2,0,0,3,-0.97626558349683,-0.514044847443678
"173","T4","Yavneel Far 1","Herbaceous and Dwarf Shrub Vegetation","Yavneel","Far",35.509687,32.679954,16/08/22,3761,1.25590579968477,56,-0.521551002086912,0.853220107722584,1548.348159,"Yavneel Far",94.468926,"Yavneel Far 16/08/22",0,0,1,0,0,27,0,-0.286769136737031,-1.12166683128042
"174","T4","Yavneel Far 2","Herbaceous and Dwarf Shrub Vegetation","Yavneel","Far",35.509952,32.67916,16/08/22,3761,1.25590579968477,56,-0.521551002086912,0.853220107722584,1638.927167,"Yavneel Far",89.338283,"Yavneel Far 16/08/22",0,0,1,0,0,9,0,-0.213653531202644,-1.12715483609485
"175","T4","Yavneel Far 3","Herbaceous and Dwarf Shrub Vegetation","Yavneel","Far",35.510685,32.678735,16/08/22,3761,1.25590579968477,56,-0.521551002086912,0.853220107722584,1702.848117,"Yavneel Far",132.904803,"Yavneel Far 16/08/22",2,0,11,1,0,1,4,-0.162056377857982,-1.08055380158355
"176","T4","Yavneel Far 4","Herbaceous and Dwarf Shrub Vegetation","Yavneel","Far",35.511521,32.677803,16/08/22,3761,1.25590579968477,56,-0.521551002086912,0.853220107722584,1824.099175,"Yavneel Far",54.88829,"Yavneel Far 16/08/22",2,0,14,1,0,1,10,-0.0641822155867956,-1.16400435523724
"177","T4","Yavneel Far 5","Herbaceous and Dwarf Shrub Vegetation","Yavneel","Far",35.512414,32.677343,16/08/22,3761,1.25590579968477,56,-0.521551002086912,0.853220107722584,1898.646567,"Yavneel Far",42.111548,"Yavneel Far 16/08/22",0,2,0,0,0,3,2,-0.00400737124439195,-1.17767102851947
"178","T4","Yavneel Far 6","Herbaceous and Dwarf Shrub Vegetation","Yavneel","Far",35.513409,32.677126,16/08/22,3761,1.25590579968477,56,-0.521551002086912,0.853220107722584,1953.636202,"Yavneel Far",37.680384,"Yavneel Far 16/08/22",0,0,0,0,0,6,1,0.0403804019264065,-1.18241083391337
"179","T4","Yavneel Far 7","Herbaceous and Dwarf Shrub Vegetation","Yavneel","Far",35.51013,32.677337,16/08/22,3761,1.25590579968477,56,-0.521551002086912,0.853220107722584,1840.41297,"Yavneel Far",20.536224,"Yavneel Far 16/08/22",5,0,0,0,0,4,2,-0.0510136787886353,-1.20074912652492
"180","T4","Yavneel Far 8","Herbaceous and Dwarf Shrub Vegetation","Yavneel","Far",35.511465,32.677317,16/08/22,3761,1.25590579968477,56,-0.521551002086912,0.853220107722584,1874.196334,"Yavneel Far",18.735593,"Yavneel Far 16/08/22",0,0,0,0,0,11,1,-0.0237436614812188,-1.20267517587137
"181","T4","Yavneel Far 9","Herbaceous and Dwarf Shrub Vegetation","Yavneel","Far",35.509742,32.678195,16/08/22,3761,1.25590579968477,56,-0.521551002086912,0.853220107722584,1739.721973,"Yavneel Far",27.693305,"Yavneel Far 16/08/22",0,0,0,0,0,3,0,-0.132291707551284,-1.19309353735505
