"","SciName","Intercept.coef","Galilee.coef","Judea.coef","Distance.coef","Time_diff.coef","cosin_time.coef","Galilee_distance.coef","Judea_distance.coef","Galilee_time.coef","Judea_time.coef","Intercept.p","Subunit.p","Distance.p","Time_diff.p","Cosin_time.p","Subunit_distance.p","Subunit_time.p","Species_abundance"
"1","Canis.aureus",1.06466716361988,0.416531995173847,-1.52363043962862,-1.55359671213197,-0.715547355378718,-0.499382653928279,-0.712173177191151,-2.39523351102366,1.02324359563253,0.856712741668543,NA,0.001,0.001,0.104,0.028,0.007,0.001,6971
"2","Canis.lupus",-39.2774634525117,35.0116333491092,17.857786634307,1.63755175313449,30.4196969964334,1.09083560789822,-3.67560325616526,-1.23444651830805,-29.7931382619667,-30.6775530127144,NA,0.001,0.517,0.759,0.617,0.241,0.487,44
"3","Gazella.gazella",-3.58652750083181,2.09234095107264,4.23962109377406,3.78245632285545,0.812042000114907,1.10102518606831,-2.02523420645537,-1.41418989140569,-0.461711849691294,-0.460302636041238,NA,0.001,0.001,0.025,0.001,0.194,0.716,406
"4","Hyaena.hyaena",-1.02973331706616,-4.66840200180002,-1.46360914751462,1.04826249577192,-0.325693140123153,0.488149222172563,-2.41557325957368,-2.39551252859711,0.484312816776723,0.390741419133963,NA,0.001,0.025,0.895,0.146,0.012,0.704,298
"5","Hystrix.indica",1.23410096993149,-0.0908959337931498,-1.00386124692505,0.469997453798119,0.435618597462313,-0.276218979657984,-0.665799066375624,-3.28523426581021,-0.239486798227439,-0.116048624723872,NA,0.001,0.517,0.012,0.911,0.001,0.716,3019
"6","Meles.meles",-1.09704040253342,-0.734359641727457,-3.52888238147902,-0.970455259004334,0.279734513437757,-0.0309949909580605,2.20331561209463,-3.11094374146996,-0.57297146975807,-0.320712548014114,NA,0.001,0.025,0.928,0.969,0.007,0.637,408
"7","Sus.scrofa",2.70500748176523,1.20922501544945,-7.76607464245339,-0.382653417050984,0.150679459722505,-0.251056201618689,0.142085199628184,-2.69877047572658,-0.103008376342994,2.80947747954383,NA,0.001,0.025,0.012,0.98,0.006,0.001,10124
"8","Vulpes.vulpes",0.815033447526743,-1.00990430647963,-0.911168133760214,1.35607728039771,0.309047666256945,0.0289171136741402,-1.83045971343931,-2.4986803405262,-0.474826487632395,-0.303618058902784,NA,0.282,0.015,0.928,0.969,0.007,0.439,1478
