"","rn","(Intercept).x","rescaled_Time.Diff.x","SiteAderet_maquis","SiteAmatzia","SiteBat Shlomo","SiteBeit Oren","SiteEin Yaakov","SiteEitanim","SiteElyakim","SiteEshtaol","SiteGamla","SiteGivat Yearim","SiteGivat Yeshayahu_conifer","SiteGivat Yeshayahu_maquis","SiteGoren","SiteIftach","SiteKabri","SiteKarei Deshe","SiteKerem Maharal_conifer","SiteKerem Maharal_maquis","SiteKfar Shamai","SiteKisalon","SiteManara","SiteMargaliot","SiteMeron","SiteNatur","SiteNehusha","SiteNir Etzion","SiteOfer_conifer","SiteOfer_maquis","SiteRamat Hashofet","SiteRamot Naftali","SiteShaal","SiteYagur","SiteYavneel","SiteZuriel","(Intercept).y","rescaled_Time.Diff.y","Site","V2"
"1","Canis.aureus",0.625017525632119,-0.0129371431289838,-0.0496416438538759,1.20218249552587,-1.16297753316807,1.74904385585305,3.3045419049309,-0.303840998771847,0.31885362128704,-0.922347991029309,-0.181794281934414,2.08116572236434,-0.121387050937312,-0.794691548000651,2.57333556637458,0.458401748043034,0.948381100031539,1.35274056769234,-0.836662467554835,-0.67232441338818,2.5146863580589,1.98982175887758,-0.237632882857259,2.42644601124667,0.214322120039451,1.71290633477886,1.73376958514858,1.48538843613776,2.13586955284304,3.20351774143774,1.77581882076189,0.751512381038091,0.0355088195186749,0.624962432082204,-0.480597946203024,1.10738669629672,NA,0.736,0.001,8785
"2","Canis.lupus",-21.3493327861414,0.129362332156445,0.00330333716169983,17.4393656318735,0.021611187947253,0.0187240253930839,19.2299345570808,-0.00661507867285202,0.00545467089925223,-0.0127853461251911,18.9565088098949,0.0040761889787192,0.0169189878673445,0.00876507849103918,17.4648276584417,19.1197332356497,0.00520458601880237,-0.042752809841997,-0.00283750853034781,0.0172186847967023,14.9944786974043,0.00130278583534953,18.6664506948061,-0.00143700243371492,22.5357446316824,17.0490806278003,0.0113788336106989,0.0250675543991935,0.0367107945904615,15.0831440448083,0.00905364553474322,-0.00612616940901683,20.6007363386547,0.0128134157842205,18.4244467065167,17.5731871543711,NA,0.945,0.001,166
"3","Gazella.gazella",0.690403867317652,0.0117141809725269,0.454155148135171,0.284376309216397,-0.905694589954526,-22.0607143885718,-22.0620771712346,-3.17044809212593,-22.0619159718869,2.10219630610987,1.55448179410661,-2.88548975482564,-2.92039844845282,-1.07136446375495,-22.0619245047242,-1.34876350034446,-5.97319700892874,1.03301583958017,-3.64221235113918,-1.16061697713418,-3.61889740937781,-2.02076288361624,-4.38668188082643,-22.0625400353781,0.556653440184419,-0.437059384625532,-1.65195071666111,-6.9531870637192,-3.8555519987278,-5.95380468606196,-4.45886891782856,0.97918979917345,1.49366451365025,-22.0612496135439,0.787171519289382,-22.0637844451844,NA,0.475,0.001,1677
"4","Hyaena.hyaena",-2.46197462236397,-0.0881699594582783,1.04935856378346,-1.51640426610553,-18.9440107977796,0.551803428137936,-18.931785630564,0.334581411534081,-1.69806992785723,-2.80691931645218,-1.25011898156809,1.78675755454135,-18.9408127177518,-0.73976993364021,-4.00980683351208,-0.274092075444577,-18.9328284898947,-18.9001419916051,-0.915775471980347,1.99283952070329,-18.9322866205631,1.64183333805974,-2.267515259842,-18.92830175808,-18.9299296956871,-18.8950868290396,-0.885939484104613,1.54091833061573,0.854733314022643,1.59826848266858,-18.9354519075142,-0.288097876318148,-18.8994583801611,0.130511583640437,-1.74166057110961,-18.9189353702437,NA,0.555,0.001,346
"5","Hystrix.indica",1.58780946835713,0.239695608918198,-0.610411796438184,-1.3909503420634,0.015364709983452,-0.450383624240889,-2.24343749427418,-0.243599822431376,-2.59395515156547,-1.40463147588969,-4.26896797739717,-0.0581633396598087,-0.261065703441985,1.15360182965128,-0.444727279172199,-0.703793345643564,-1.81305824354245,-1.86656512909524,-3.23123233264147,0.0280306229336808,0.584809399153687,-0.195221094959837,-1.14035194039745,0.340437857479485,-3.79158916562124,-2.35077090979509,0.492126940442666,-1.32229439633832,-2.84636701230401,-0.0695738756108079,-2.30404828272438,-6.93457427994114,-3.94731986190911,-1.79758907397553,-3.01674612936638,-2.04662691532269,NA,0.031,0.001,3754
"6","Meles.meles",-2.72620253496853,0.12450487431073,0.493525782572322,-0.67227847044792,1.14784514689891,1.27814699594913,-1.64781281478392,-2.5648111634551,-2.40032622561039,-2.51216589318918,0.247341983402207,1.18578978936795,0.0218057660878009,1.15322314817697,0.53227082065031,0.183674352505572,-0.533296689613404,2.00911714385552,0.394473691310005,1.16604583363527,1.20531426787884,-1.37627417572109,0.642383991619947,0.494890352139252,-18.623150616789,-1.49678977891322,1.08396957594824,1.43906342725906,-18.588734052796,1.3970726268418,1.40945482065796,-0.0152978264258504,-2.44545269776938,3.59349961461734,-0.89530846257224,-0.364472951355885,NA,0.945,0.001,516
"7","Sus.scrofa",-4.27965047681475,0.183617439865923,-17.0545374458622,-17.1091209596069,5.77475401582268,6.80923305448948,8.59248138893045,-0.00780063370312105,5.99900764421606,3.67500558350618,5.93103396937241,3.94428193776703,-17.0352113338248,-17.0467850271837,8.41493703854738,8.12790090495129,7.7878849470295,6.78307910632989,6.0305490447341,6.94167308717912,8.82745808280202,4.04593243839913,6.39117882400057,8.15334616714735,6.99207766162327,6.15546207529658,-0.224465765662842,7.74851061425683,6.83209988805789,7.27248216617614,6.89225096913627,6.83489021064684,3.81670589419863,6.83339171826428,5.69116462501565,6.65961904081023,NA,0.667,0.001,12737
"8","Vulpes.vulpes",0.986864046921031,0.120015801958822,-0.186373441531479,0.0968706146239928,0.0272611679539622,-2.57007500158464,-2.0533357939632,-1.41219536930079,-0.796959775311497,-1.0329236229584,-1.49434884515249,-3.40589679888738,-1.24338816862297,0.853286115215797,-1.74495956993832,-0.354594011360739,-1.37114643747405,-2.34592436835168,-2.72391605601079,0.863673787040585,0.467181180088132,-2.67381486946857,-0.608008701490967,-2.59969099790553,0.574008205176267,-0.665465559853135,-0.88956895897915,-2.20809388521272,0.138532947608907,-0.317447831548162,-2.40253464946849,-1.88834303039605,0.127249687854773,-0.395781460519226,-0.835750093665474,-1.05430700650455,NA,0.945,0.001,2373
