"","rn","(Intercept).x","rescaled_Time.Diff.x","SiteBeit Yatir","SiteBislach","SiteEin Yahav","SiteEzuz","SiteHar Amasa","SiteLahav","SiteLehavim","SiteLotan","SiteMerhav Am","SiteMirsham","SiteParan","SiteSde Boker","SiteSecher","SiteShunra","SiteYeruham","SiteYotvata","SiteZofar","(Intercept).y","rescaled_Time.Diff.y","Site","V2"
"1","Canis.aureus",-4.56518962406643,-0.141412133210935,5.77211946494563,4.71194226748774,-16.7890364025552,5.99230753785258,3.96359420455078,4.78480647107171,3.0172082953117,0.304768087175486,6.97847060718632,4.18115149257511,-0.271762445819399,3.09979475199442,-16.7326959488065,1.57916596338944,5.79476967261112,1.13891370007014,0.478157527396108,NA,0.826,0.001,494
"2","Capra.nubiana",-20.0589208283605,-2.06331719337439,-0.972717415645291,17.1605583695852,-1.1431954598186,-0.844030470152673,-0.592916234407459,-0.604951262620965,-0.92842427057349,21.8287371788306,-0.482864664784952,-0.997622277346602,-0.763687621890317,-0.582601678068115,-0.201142553837473,-0.094988487136343,-0.450271591762816,22.2100479298976,-0.967241417963758,NA,0.007,0.001,404
"3","Gazella.dorcas",-0.946842002168419,1.11385070379559,-20.6996792082273,-0.616926830181761,3.17349554740317,0.78117635344272,-20.9099892429633,-20.849673442629,-20.7140155319918,1.77769024293724,-2.84283615385224,-20.6481073614677,2.83038815261236,1.39636688887112,-0.0498649611203057,-0.372673770114314,-20.9406729996422,2.65221703644699,1.58636057174672,NA,0.517,0.001,767
"4","Hyaena.hyaena",-4.854853501596,0.311595568092998,1.61715068939171,3.37492792018589,2.62111804916482,0.851887107021981,0.862295568712837,1.22806598461339,1.01768916460607,2.93362377021533,3.83025552752302,0.0313832827457376,1.8901821597682,3.29354273966607,-16.6877058368158,-16.7040597773879,4.29327130353499,3.97069497977939,3.44117089920594,NA,0.668,0.001,132
"5","Hystrix.indica",-21.3059491572107,-0.106983553835558,-0.0421645520085077,19.6190976372164,-0.0531552735584468,20.3741447519333,18.4849922727598,19.1458354517048,20.9507920699487,-0.0553485673831974,22.6210630657728,20.4490739937828,-0.0344535871795381,20.6579319437565,-0.0105316186436725,-0.00491663928975696,21.3684184266096,17.2780104062617,19.522943227261,NA,0.824,0.001,198
"6","Lepus.capensis",-2.5203965541896,0.686308950603576,2.26253133805061,1.72211793166228,5.53537925431994,2.76899071257809,1.98340269782865,-2.23713407932756,1.41807054000564,-18.937044357898,-0.401797075099836,-2.41876015766054,2.65125322759436,1.52720788422791,1.17006761017049,0.147605803319661,2.20151924852862,-0.0262335200954614,3.52904687748062,NA,0.826,0.001,606
"7","Vulpes.vulpes",-0.177890463692564,0.564161148467241,1.06378654315569,-1.07805702273621,-2.09937390997709,-1.71523910063724,1.2312029014926,1.48076234928834,1.60745764667674,-1.42484682014149,0.986103829576602,1.29870472172274,0.328505437399479,1.23234285451799,1.32094859047684,0.237364151217643,0.0492252707496897,0.584296993106506,-3.50961633191537,NA,0.004,0.001,801
