"","X","Project.ID","Cycle_number","year","Deployment.id_new","Unit","Subunit","Site","Settlements","Agriculture","Dunes","Lon","Lat","Monitoring_start_date","Start.date","Time.Diff","rescaled_Time.Diff","Monitoring.Time.Diff_numeric","sinus_Monitoring.Time.Diff","cosinus_Monitoring.Time.Diff","Distance","Distance_rescaled","Transect","Transect_with_date","Distance_agri","Distance_agri_rescaled","Canis aureus","Canis lupus","Capra nubiana","Dama mesopotamica","Equus hemionus","Gazella dorcas","Gazella gazella","Hyaena hyaena","Hystrix indica","Lepus capensis","Meles meles","Oryx leucoryx","Sus scrofa","Vulpes vulpes"
"164",1718,"T3",3,2020,"Beit Yatir Far 5","Mediterranean Desert Transition Zone",NA,"Beit Yatir","Far",NA,NA,35.12591992,31.37174529,"29/04/2012","16/11/2020",3123,0.805711564,148,-0.338333394,-0.941026309,1190.647176,0.195907012,"Beit Yatir Far","Beit Yatir Far_16_11_2020",900.264187,0.152616631,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"165",1719,"T3",3,2020,"Beit Yatir Far 6","Mediterranean Desert Transition Zone",NA,"Beit Yatir","Far",NA,NA,35.1264406,31.37118507,"29/04/2012","16/11/2020",3123,0.805711564,148,-0.338333394,-0.941026309,1241.869325,0.243639916,"Beit Yatir Far","Beit Yatir Far_16_11_2020",927.969427,0.178298485,8,0,0,0,0,0,6,0,0,0,0,0,0,5
"166",1720,"T3",3,2020,"Beit Yatir Near 3","Mediterranean Desert Transition Zone",NA,"Beit Yatir","Near",NA,NA,35.1061289,31.35656992,"29/04/2012","16/11/2020",3123,0.805711564,148,-0.338333394,-0.941026309,671.0664952,-0.288279913,"Beit Yatir Near","Beit Yatir Near_16_11_2020",0,-0.681898884,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"167",1721,"T3",3,2020,"Beit Yatir Near 4","Mediterranean Desert Transition Zone",NA,"Beit Yatir","Near",NA,NA,35.10666031,31.3568024,"29/04/2012","16/11/2020",3123,0.805711564,148,-0.338333394,-0.941026309,614.5248003,-0.340969996,"Beit Yatir Near","Beit Yatir Near_16_11_2020",0,-0.681898884,2,0,0,0,0,0,3,0,0,0,0,0,0,2
"168",1722,"T3",3,2020,"Beit Yatir Near 5","Mediterranean Desert Transition Zone",NA,"Beit Yatir","Near",NA,NA,35.10740999,31.35722929,"29/04/2012","16/11/2020",3123,0.805711564,148,-0.338333394,-0.941026309,530.9921371,-0.418812427,"Beit Yatir Near","Beit Yatir Near_16_11_2020",0,-0.681898884,0,0,0,0,0,0,13,0,0,0,0,0,0,0
"169",1723,"T3",3,2020,"Beit Yatir Near 6","Mediterranean Desert Transition Zone",NA,"Beit Yatir","Near",NA,NA,35.10802958,31.35748438,"29/04/2012","16/11/2020",3123,0.805711564,148,-0.338333394,-0.941026309,465.971394,-0.479403967,"Beit Yatir Near","Beit Yatir Near_16_11_2020",0,-0.681898884,0,0,0,0,0,0,18,0,0,0,0,0,0,10
"170",1724,"T3",3,2020,"Beit Yatir Near 8","Mediterranean Desert Transition Zone",NA,"Beit Yatir","Near",NA,NA,35.10846678,31.35707754,"29/04/2012","16/11/2020",3123,0.805711564,148,-0.338333394,-0.941026309,445.0599674,-0.498890911,"Beit Yatir Near","Beit Yatir Near_16_11_2020",0,-0.681898884,0,0,0,0,0,0,24,0,0,0,0,0,0,2
"171",1725,"T3",3,2020,"Beit Yatir Near 9","Mediterranean Desert Transition Zone",NA,"Beit Yatir","Near",NA,NA,35.10791559,31.35642219,"29/04/2012","16/11/2020",3123,0.805711564,148,-0.338333394,-0.941026309,526.0218148,-0.423444172,"Beit Yatir Near","Beit Yatir Near_16_11_2020",0,-0.681898884,1,0,0,0,0,0,10,0,0,0,0,0,0,2
"172",1726,"T3",3,2020,"Har Amasa Far 3","Mediterranean Desert Transition Zone",NA,"Har Amasa","Far",NA,NA,35.09253815,31.33406603,"29/04/2012","16/11/2020",3123,0.805711564,148,-0.338333394,-0.941026309,1208.790479,0.212814396,"Har Amasa Far","Har Amasa Far_16_11_2020",168.174834,-0.526006302,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"173",1727,"T3",3,2020,"Har Amasa Far 4","Mediterranean Desert Transition Zone",NA,"Har Amasa","Far",NA,NA,35.09245399,31.33356316,"29/04/2012","16/11/2020",3123,0.805711564,148,-0.338333394,-0.941026309,1257.07086,0.257805925,"Har Amasa Far","Har Amasa Far_16_11_2020",178.165699,-0.516745096,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"174",1728,"T3",3,2020,"Har Amasa Far 5","Mediterranean Desert Transition Zone",NA,"Har Amasa","Far",NA,NA,35.09253915,31.3331124,"29/04/2012","16/11/2020",3123,0.805711564,148,-0.338333394,-0.941026309,1291.674607,0.29005247,"Har Amasa Far","Har Amasa Far_16_11_2020",204.279343,-0.492538601,1,0,0,0,0,0,1,0,0,0,0,0,0,3
"175",1729,"T3",3,2020,"Har Amasa Far 6","Mediterranean Desert Transition Zone",NA,"Har Amasa","Far",NA,NA,35.09248618,31.33224782,"29/04/2012","16/11/2020",3123,0.805711564,148,-0.338333394,-0.941026309,1372.448012,0.365323603,"Har Amasa Far","Har Amasa Far_16_11_2020",259.444515,-0.441402287,0,0,0,0,0,0,0,0,0,1,0,0,0,3
"176",1730,"T3",3,2020,"Har Amasa Far 7","Mediterranean Desert Transition Zone",NA,"Har Amasa","Far",NA,NA,35.0922126,31.33183084,"29/04/2012","16/11/2020",3123,0.805711564,148,-0.338333394,-0.941026309,1425.295596,0.414571218,"Har Amasa Far","Har Amasa Far_16_11_2020",280.778108,-0.421626743,0,0,0,0,0,0,3,0,0,1,1,0,0,9
"177",1731,"T3",3,2020,"Har Amasa Far 8","Mediterranean Desert Transition Zone",NA,"Har Amasa","Far",NA,NA,35.09163022,31.33153329,"29/04/2012","16/11/2020",3123,0.805711564,148,-0.338333394,-0.941026309,1484.088557,0.469359212,"Har Amasa Far","Har Amasa Far_16_11_2020",240.566294,-0.458901782,2,0,0,0,0,0,9,0,0,9,0,0,0,13
"178",1732,"T3",3,2020,"Har Amasa Far 9","Mediterranean Desert Transition Zone",NA,"Har Amasa","Far",NA,NA,35.09037092,31.33184516,"29/04/2012","16/11/2020",3123,0.805711564,148,-0.338333394,-0.941026309,1530.000098,0.512143266,"Har Amasa Far","Har Amasa Far_16_11_2020",174.533319,-0.520112194,8,0,0,0,0,0,8,0,0,5,1,0,0,4
"179",1733,"T3",3,2020,"Har Amasa Near 1","Mediterranean Desert Transition Zone",NA,"Har Amasa","Near",NA,NA,35.09918835,31.34370381,"29/04/2012","16/11/2020",3123,0.805711564,148,-0.338333394,-0.941026309,89.88472632,-0.829871669,"Har Amasa Near","Har Amasa Near_16_11_2020",0,-0.681898884,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"180",1734,"T3",3,2020,"Har Amasa Near 2","Mediterranean Desert Transition Zone",NA,"Har Amasa","Near",NA,NA,35.09886045,31.34421637,"29/04/2012","16/11/2020",3123,0.805711564,148,-0.338333394,-0.941026309,122.5867128,-0.799397337,"Har Amasa Near","Har Amasa Near_16_11_2020",0,-0.681898884,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"181",1735,"T3",3,2020,"Har Amasa Near 3","Mediterranean Desert Transition Zone",NA,"Har Amasa","Near",NA,NA,35.09846214,31.34495628,"29/04/2012","16/11/2020",3123,0.805711564,148,-0.338333394,-0.941026309,169.3272467,-0.755840761,"Har Amasa Near","Har Amasa Near_16_11_2020",0,-0.681898884,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"182",1736,"T3",3,2020,"Har Amasa Near 4","Mediterranean Desert Transition Zone",NA,"Har Amasa","Near",NA,NA,35.09744626,31.34535688,"29/04/2012","16/11/2020",3123,0.805711564,148,-0.338333394,-0.941026309,270.6471278,-0.661422775,"Har Amasa Near","Har Amasa Near_16_11_2020",0,-0.681898884,1,0,0,0,0,0,7,0,0,2,0,0,0,4
"183",1737,"T3",3,2020,"Har Amasa Near 5","Mediterranean Desert Transition Zone",NA,"Har Amasa","Near",NA,NA,35.09683002,31.34515472,"29/04/2012","16/11/2020",3123,0.805711564,148,-0.338333394,-0.941026309,326.1179431,-0.609730623,"Har Amasa Near","Har Amasa Near_16_11_2020",0,-0.681898884,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"184",1738,"T3",3,2020,"Har Amasa Near 6","Mediterranean Desert Transition Zone",NA,"Har Amasa","Near",NA,NA,35.09627145,31.34528901,"29/04/2012","16/11/2020",3123,0.805711564,148,-0.338333394,-0.941026309,380.5907622,-0.558968484,"Har Amasa Near","Har Amasa Near_16_11_2020",0,-0.681898884,7,0,0,0,0,0,0,0,0,0,0,0,0,8
"185",1739,"T3",3,2020,"Har Amasa Near 7","Mediterranean Desert Transition Zone",NA,"Har Amasa","Near",NA,NA,35.09627245,31.3433602,"29/04/2012","16/11/2020",3123,0.805711564,148,-0.338333394,-0.941026309,369.7800788,-0.569042745,"Har Amasa Near","Har Amasa Near_16_11_2020",54.516816,-0.631363575,0,0,0,0,0,0,0,1,0,0,1,0,0,7
"186",1740,"T3",3,2020,"Har Amasa Near 9","Mediterranean Desert Transition Zone",NA,"Har Amasa","Near",NA,NA,35.09740938,31.34296217,"29/04/2012","16/11/2020",3123,0.805711564,148,-0.338333394,-0.941026309,275.9944353,-0.656439725,"Har Amasa Near","Har Amasa Near_16_11_2020",48.860275,-0.636607004,0,0,0,0,0,0,0,0,0,0,2,0,0,3
"187",1741,"T3",3,2020,"Lahav Far 1","Mediterranean Desert Transition Zone",NA,"Lahav","Far",NA,NA,34.8572132,31.37400014,"29/04/2012","25/08/2020",3040,0.733994688,65,0.826828679,-0.562453851,869.0857737,-0.103749677,"Lahav Far","Lahav Far_25_08_2020",53.679083,-0.632140126,2,0,0,0,0,0,0,0,0,0,0,0,0,1
"188",1742,"T3",3,2020,"Lahav Far 2","Mediterranean Desert Transition Zone",NA,"Lahav","Far",NA,NA,34.85791326,31.37374509,"29/04/2012","25/08/2020",3040,0.733994688,65,0.826828679,-0.562453851,818.2549379,-0.151117924,"Lahav Far","Lahav Far_25_08_2020",27.126323,-0.656753668,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"189",1743,"T3",3,2020,"Lahav Near 2","Mediterranean Desert Transition Zone",NA,"Lahav","Near",NA,NA,34.86301683,31.38448677,"29/04/2012","25/08/2020",3040,0.733994688,65,0.826828679,-0.562453851,529.8769836,-0.419851617,"Lahav Near","Lahav Near_25_08_2020",706.791853,-0.026725907,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"190",1744,"T3",3,2020,"Lahav Near 5","Mediterranean Desert Transition Zone",NA,"Lahav","Near",NA,NA,34.86442667,31.38435826,"29/04/2012","25/08/2020",3040,0.733994688,65,0.826828679,-0.562453851,437.2831484,-0.506137974,"Lahav Near","Lahav Near_25_08_2020",688.741099,-0.043458367,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"191",1745,"T3",3,2020,"Lehavim Far 1","Mediterranean Desert Transition Zone",NA,"Lehavim","Far",NA,NA,34.82886627,31.37490184,"29/04/2012","05/09/2020",3051,0.743499334,76,0.566107637,0.824331331,529.3167756,-0.420373663,"Lehavim Far","Lehavim Far_05_09_2020",856.046168,0.111627971,0,0,0,0,0,0,0,0,0,1,0,0,0,7
"192",1746,"T3",3,2020,"Lehavim Far 5","Mediterranean Desert Transition Zone",NA,"Lehavim","Far",NA,NA,34.82749365,31.37775229,"29/04/2012","05/09/2020",3051,0.743499334,76,0.566107637,0.824331331,706.3533315,-0.25539681,"Lehavim Far","Lehavim Far_05_09_2020",656.109485,-0.073706808,0,0,0,0,0,0,0,0,0,0,2,0,0,8
"193",1747,"T3",3,2020,"Lehavim Near 2","Mediterranean Desert Transition Zone",NA,"Lehavim","Near",NA,NA,34.82390653,31.36451004,"29/04/2012","05/09/2020",3051,0.743499334,76,0.566107637,0.824331331,299.5093105,-0.634526679,"Lehavim Near","Lehavim Near_05_09_2020",760.530702,0.023088252,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"194",1748,"T3",3,2020,"Lehavim Near 3","Mediterranean Desert Transition Zone",NA,"Lehavim","Near",NA,NA,34.82266165,31.36451004,"29/04/2012","05/09/2020",3051,0.743499334,76,0.566107637,0.824331331,204.1004632,-0.723436291,"Lehavim Near","Lehavim Near_05_09_2020",706.594724,-0.026908639,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"195",1749,"T3",3,2020,"Lehavim Near 4","Mediterranean Desert Transition Zone",NA,"Lehavim","Near",NA,NA,34.82278168,31.36394005,"29/04/2012","05/09/2020",3051,0.743499334,76,0.566107637,0.824331331,250.7445302,-0.67996961,"Lehavim Near","Lehavim Near_05_09_2020",653.755178,-0.075889173,0,0,0,0,0,0,0,0,0,2,1,0,0,3
"196",1750,"T3",3,2020,"Lehavim Near 5","Mediterranean Desert Transition Zone",NA,"Lehavim","Near",NA,NA,34.82355315,31.36353495,"29/04/2012","05/09/2020",3051,0.743499334,76,0.566107637,0.824331331,336.4839772,-0.600070721,"Lehavim Near","Lehavim Near_05_09_2020",650.717098,-0.078705374,0,0,0,0,0,0,0,0,0,6,0,0,0,4
"197",1751,"T3",3,2020,"Lehavim Near 8","Mediterranean Desert Transition Zone",NA,"Lehavim","Near",NA,NA,34.82634835,31.36369012,"29/04/2012","05/09/2020",3051,0.743499334,76,0.566107637,0.824331331,540.7181981,-0.409748904,"Lehavim Near","Lehavim Near_05_09_2020",708.485034,-0.025156383,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"198",1752,"T3",3,2020,"Mirsham Far 3","Mediterranean Desert Transition Zone",NA,"Mirsham","Far",NA,NA,34.90497731,31.46356448,"29/04/2012","13/08/2020",3028,0.723625983,53,0.39592515,-0.918282786,1956.476461,0.909568125,"Mirsham Far","Mirsham Far_13_08_2020",274.878664,-0.427095335,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"199",1753,"T3",3,2020,"Mirsham Far 7","Mediterranean Desert Transition Zone",NA,"Mirsham","Far",NA,NA,34.90202922,31.46404778,"29/04/2012","13/08/2020",3028,0.723625983,53,0.39592515,-0.918282786,2167.706798,1.106409484,"Mirsham Far","Mirsham Far_13_08_2020",101.078168,-0.588202721,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"200",1754,"T3",3,2020,"Mirsham Far 8","Mediterranean Desert Transition Zone",NA,"Mirsham","Far",NA,NA,34.90141768,31.4642045,"29/04/2012","13/08/2020",3028,0.723625983,53,0.39592515,-0.918282786,2210.687797,1.146462624,"Mirsham Far","Mirsham Far_13_08_2020",75.430611,-0.611977169,0,0,0,0,0,0,4,0,1,0,0,0,0,0
"201",1755,"T3",3,2020,"Mirsham Near 1","Mediterranean Desert Transition Zone",NA,"Mirsham","Near",NA,NA,34.93060146,31.47995634,"29/04/2012","13/08/2020",3028,0.723625983,53,0.39592515,-0.918282786,287.729887,-0.64550369,"Mirsham Near","Mirsham Near_13_08_2020",248.423299,-0.451618594,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"202",1756,"T3",3,2020,"Mirsham Near 3","Mediterranean Desert Transition Zone",NA,"Mirsham","Near",NA,NA,34.93150704,31.48056938,"29/04/2012","13/08/2020",3028,0.723625983,53,0.39592515,-0.918282786,397.1093175,-0.54357517,"Mirsham Near","Mirsham Near_13_08_2020",185.688123,-0.509772055,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"203",1757,"T3",3,2020,"Mirsham Near 9","Mediterranean Desert Transition Zone",NA,"Mirsham","Near",NA,NA,34.9280718,31.48217714,"29/04/2012","13/08/2020",3028,0.723625983,53,0.39592515,-0.918282786,353.0100712,-0.584670382,"Mirsham Near","Mirsham Near_13_08_2020",195.907479,-0.500299045,3,0,0,0,0,0,0,0,0,0,1,0,0,0
"204",2329,"T4",4,2022,"Har Amasa Far 1","Mediterranean Desert Transition Zone",NA,"Har Amasa","Far",NA,NA,35.09315438,31.334302,"29/04/2012","24/11/2022",3861,1.443386919,156,-0.881784619,0.471652294,1123.959371,0.13376197,"Har Amasa Far","Har Amasa Far_24_11_2022",130.04903,-0.561347678,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"205",2330,"T4",4,2022,"Har Amasa Far 2","Mediterranean Desert Transition Zone",NA,"Har Amasa","Far",NA,NA,35.09243421,31.33415767,"29/04/2012","24/11/2022",3861,1.443386919,156,-0.881784619,0.471652294,1181.460196,0.187345848,"Har Amasa Far","Har Amasa Far_24_11_2022",160.694168,-0.532940635,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"206",2331,"T4",4,2022,"Har Amasa Far 3","Mediterranean Desert Transition Zone",NA,"Har Amasa","Far",NA,NA,35.092538,31.33356143,"29/04/2012","24/11/2022",3861,1.443386919,156,-0.881784619,0.471652294,1224.501103,0.227454815,"Har Amasa Far","Har Amasa Far_24_11_2022",185.794537,-0.509673412,0,0,0,0,0,0,1,0,1,0,0,0,0,2
"207",2332,"T4",4,2022,"Har Amasa Far 4","Mediterranean Desert Transition Zone",NA,"Har Amasa","Far",NA,NA,35.09253345,31.33296376,"29/04/2012","24/11/2022",3861,1.443386919,156,-0.881784619,0.471652294,1276.111042,0.275549093,"Har Amasa Far","Har Amasa Far_24_11_2022",211.860884,-0.48551076,0,0,0,0,0,0,1,0,0,2,0,0,0,5
"208",2333,"T4",4,2022,"Har Amasa Far 5","Mediterranean Desert Transition Zone",NA,"Har Amasa","Far",NA,NA,35.09234771,31.33241105,"29/04/2012","24/11/2022",3861,1.443386919,156,-0.881784619,0.471652294,1335.381262,0.330781835,"Har Amasa Far","Har Amasa Far_24_11_2022",237.411302,-0.461826356,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"209",2334,"T4",4,2022,"Har Amasa Far 6","Mediterranean Desert Transition Zone",NA,"Har Amasa","Far",NA,NA,35.09228635,31.33190845,"29/04/2012","24/11/2022",3861,1.443386919,156,-0.881784619,0.471652294,1383.575058,0.375692677,"Har Amasa Far","Har Amasa Far_24_11_2022",277.36808,-0.424787727,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"210",2335,"T4",4,2022,"Har Amasa Far 7","Mediterranean Desert Transition Zone",NA,"Har Amasa","Far",NA,NA,35.09194571,31.33134685,"29/04/2012","24/11/2022",3861,1.443386919,156,-0.881784619,0.471652294,1453.034605,0.44042065,"Har Amasa Far","Har Amasa Far_24_11_2022",255.864456,-0.444720885,2,0,0,0,0,0,4,0,0,11,0,0,0,5
"211",2336,"T4",4,2022,"Har Amasa Far 8","Mediterranean Desert Transition Zone",NA,"Har Amasa","Far",NA,NA,35.09176634,31.33059938,"29/04/2012","24/11/2022",3861,1.443386919,156,-0.881784619,0.471652294,1530.720514,0.512814607,"Har Amasa Far","Har Amasa Far_24_11_2022",209.457557,-0.487738565,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"212",2337,"T4",4,2022,"Har Amasa Near 1","Mediterranean Desert Transition Zone",NA,"Har Amasa","Near",NA,NA,35.09923194,31.34524492,"29/04/2012","24/11/2022",3861,1.443386919,156,-0.881784619,0.471652294,79.599692,-0.839456088,"Har Amasa Near","Har Amasa Near_24_11_2022",54.058243,-0.631788657,0,0,0,0,0,0,2,0,0,0,0,0,0,1
"213",2338,"T4",4,2022,"Har Amasa Near 2","Mediterranean Desert Transition Zone",NA,"Har Amasa","Near",NA,NA,35.09822275,31.34581703,"29/04/2012","24/11/2022",3861,1.443386919,156,-0.881784619,0.471652294,187.836468,-0.738592385,"Har Amasa Near","Har Amasa Near_24_11_2022",42.918145,-0.642115164,1,0,0,0,0,0,1,0,0,0,0,0,0,2
"214",2339,"T4",4,2022,"Har Amasa Near 3","Mediterranean Desert Transition Zone",NA,"Har Amasa","Near",NA,NA,35.09792503,31.3448008,"29/04/2012","24/11/2022",3861,1.443386919,156,-0.881784619,0.471652294,202.031215,-0.725364582,"Har Amasa Near","Har Amasa Near_24_11_2022",0,-0.681898884,2,0,0,0,0,0,5,0,0,1,0,0,0,3
"215",2340,"T4",4,2022,"Har Amasa Near 4","Mediterranean Desert Transition Zone",NA,"Har Amasa","Near",NA,NA,35.09697452,31.34497948,"29/04/2012","24/11/2022",3861,1.443386919,156,-0.881784619,0.471652294,293.160396,-0.640443107,"Har Amasa Near","Har Amasa Near_24_11_2022",0,-0.681898884,1,0,0,0,0,0,2,0,0,0,0,0,0,1
"216",2341,"T4",4,2022,"Har Amasa Near 5","Mediterranean Desert Transition Zone",NA,"Har Amasa","Near",NA,NA,35.09622116,31.34480595,"29/04/2012","24/11/2022",3861,1.443386919,156,-0.881784619,0.471652294,364.078993,-0.574355474,"Har Amasa Near","Har Amasa Near_24_11_2022",0,-0.681898884,3,0,0,0,0,0,16,1,0,3,0,0,0,2
"217",2342,"T4",4,2022,"Har Amasa Near 6","Mediterranean Desert Transition Zone",NA,"Har Amasa","Near",NA,NA,35.09601764,31.34406318,"29/04/2012","24/11/2022",3861,1.443386919,156,-0.881784619,0.471652294,379.963011,-0.559553472,"Har Amasa Near","Har Amasa Near_24_11_2022",0,-0.681898884,1,0,0,0,0,0,20,0,0,1,0,0,0,9
"218",2343,"T4",4,2022,"Har Amasa Near 7","Mediterranean Desert Transition Zone",NA,"Har Amasa","Near",NA,NA,35.09607732,31.34344524,"29/04/2012","24/11/2022",3861,1.443386919,156,-0.881784619,0.471652294,370.582523,-0.568294963,"Har Amasa Near","Har Amasa Near_24_11_2022",43.54697,-0.641532264,0,0,0,0,0,0,6,0,0,1,0,0,0,11
"219",2344,"T4",4,2022,"Har Amasa Near 8","Mediterranean Desert Transition Zone",NA,"Har Amasa","Near",NA,NA,35.09703789,31.34314773,"29/04/2012","24/11/2022",3861,1.443386919,156,-0.881784619,0.471652294,281.408663,-0.651394313,"Har Amasa Near","Har Amasa Near_24_11_2022",46.615921,-0.638687446,2,0,0,0,0,0,2,1,0,3,0,0,0,5
"220",2345,"T4",4,2022,"Har Amasa Near 9","Mediterranean Desert Transition Zone",NA,"Har Amasa","Near",NA,NA,35.09631604,31.34230901,"29/04/2012","24/11/2022",3861,1.443386919,156,-0.881784619,0.471652294,370.818975,-0.568074618,"Har Amasa Near","Har Amasa Near_24_11_2022",160.205508,-0.533393607,0,0,0,0,0,0,3,0,0,0,0,0,0,3
"221",2346,"T4",4,2022,"Lahav Far 2","Mediterranean Desert Transition Zone",NA,"Lahav","Far",NA,NA,34.85803294,31.3734376,"29/04/2012","13/11/2022",3850,1.433882272,145,0.467745162,0.883863374,856.851811,-0.115150264,"Lahav Far","Lahav Far_13_11_2022",30.812118,-0.653337056,3,0,0,0,0,0,0,0,0,0,0,0,0,5
"222",2347,"T4",4,2022,"Lahav Far 3","Mediterranean Desert Transition Zone",NA,"Lahav","Far",NA,NA,34.8590485,31.37325387,"29/04/2012","13/11/2022",3850,1.433882272,145,0.467745162,0.883863374,782.261102,-0.184659865,"Lahav Far","Lahav Far_13_11_2022",33.764268,-0.650600509,1,0,0,0,0,0,0,0,1,0,0,0,0,5
"223",2348,"T4",4,2022,"Lahav Far 4","Mediterranean Desert Transition Zone",NA,"Lahav","Far",NA,NA,34.8600858,31.37347944,"29/04/2012","13/11/2022",3850,1.433882272,145,0.467745162,0.883863374,682.540527,-0.27758749,"Lahav Far","Lahav Far_13_11_2022",42.307418,-0.642681288,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"224",2349,"T4",4,2022,"Lahav Far 5","Mediterranean Desert Transition Zone",NA,"Lahav","Far",NA,NA,34.86063603,31.37344365,"29/04/2012","13/11/2022",3850,1.433882272,145,0.467745162,0.883863374,638.122092,-0.318980148,"Lahav Far","Lahav Far_13_11_2022",42.467739,-0.642532676,2,0,0,0,0,0,0,0,0,0,1,0,0,6
"225",2350,"T4",4,2022,"Lahav Far 6","Mediterranean Desert Transition Zone",NA,"Lahav","Far",NA,NA,34.86140884,31.37318516,"29/04/2012","13/11/2022",3850,1.433882272,145,0.467745162,0.883863374,590.953095,-0.362936,"Lahav Far","Lahav Far_13_11_2022",75.102092,-0.612281696,5,0,0,0,0,0,0,0,0,0,1,0,0,12
"226",2351,"T4",4,2022,"Lahav Far 7","Mediterranean Desert Transition Zone",NA,"Lahav","Far",NA,NA,34.86217696,31.37334804,"29/04/2012","13/11/2022",3850,1.433882272,145,0.467745162,0.883863374,521.442282,-0.427711748,"Lahav Far","Lahav Far_13_11_2022",54.204247,-0.631653316,3,0,0,0,0,0,0,0,1,0,1,0,0,2
"227",2352,"T4",4,2022,"Lahav Far 8","Mediterranean Desert Transition Zone",NA,"Lahav","Far",NA,NA,34.862228,31.37240941,"29/04/2012","13/11/2022",3850,1.433882272,145,0.467745162,0.883863374,584.413053,-0.369030536,"Lahav Far","Lahav Far_13_11_2022",53.051029,-0.632722311,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"228",2353,"T4",4,2022,"Lahav Near 1","Mediterranean Desert Transition Zone",NA,"Lahav","Near",NA,NA,34.86229095,31.38481964,"29/04/2012","13/11/2022",3850,1.433882272,145,0.467745162,0.883863374,490.099158,-0.456919783,"Lahav Near","Lahav Near_13_11_2022",961.613359,0.209485311,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"229",2354,"T4",4,2022,"Lahav Near 3","Mediterranean Desert Transition Zone",NA,"Lahav","Near",NA,NA,34.8644011,31.38431017,"29/04/2012","13/11/2022",3850,1.433882272,145,0.467745162,0.883863374,337.84132,-0.59880584,"Lahav Near","Lahav Near_13_11_2022",803.176305,0.062619334,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"230",2355,"T4",4,2022,"Lahav Near 5","Mediterranean Desert Transition Zone",NA,"Lahav","Near",NA,NA,34.8654697,31.38363497,"29/04/2012","13/11/2022",3850,1.433882272,145,0.467745162,0.883863374,227.390668,-0.701732611,"Lahav Near","Lahav Near_13_11_2022",691.616722,-0.040792758,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"231",2356,"T4",4,2022,"Lahav Near 6","Mediterranean Desert Transition Zone",NA,"Lahav","Near",NA,NA,34.86670587,31.38374402,"29/04/2012","13/11/2022",3850,1.433882272,145,0.467745162,0.883863374,209.109267,-0.718768686,"Lahav Near","Lahav Near_13_11_2022",577.339284,-0.146724213,12,0,0,0,0,0,0,0,3,0,0,0,0,9
"232",2357,"T4",4,2022,"Lahav Near 7","Mediterranean Desert Transition Zone",NA,"Lahav","Near",NA,NA,34.86798629,31.38330123,"29/04/2012","13/11/2022",3850,1.433882272,145,0.467745162,0.883863374,78.663054,-0.840328923,"Lahav Near","Lahav Near_13_11_2022",449.520481,-0.265208071,25,0,0,0,0,0,0,0,0,0,0,0,0,2
"233",2358,"T4",4,2022,"Lahav Near 8","Mediterranean Desert Transition Zone",NA,"Lahav","Near",NA,NA,34.86811805,31.38263088,"29/04/2012","13/11/2022",3850,1.433882272,145,0.467745162,0.883863374,31.124907,-0.884628779,"Lahav Near","Lahav Near_13_11_2022",434.089138,-0.279512422,40,0,0,0,0,0,0,0,4,0,0,0,0,5
"234",2359,"T4",4,2022,"Lahav Near 9","Mediterranean Desert Transition Zone",NA,"Lahav","Near",NA,NA,34.86763693,31.38217606,"29/04/2012","13/11/2022",3850,1.433882272,145,0.467745162,0.883863374,28.884185,-0.886716863,"Lahav Near","Lahav Near_13_11_2022",484.083686,-0.233169108,39,0,0,0,0,0,0,0,1,0,0,0,0,6
"235",2360,"T4",4,2022,"Lehavim Far 1","Mediterranean Desert Transition Zone",NA,"Lehavim","Far",NA,NA,34.8288485,31.37488265,"29/04/2012","27/11/2022",3864,1.445979095,159,0.939519732,-0.342494779,495.273969,-0.452097479,"Lehavim Far","Lehavim Far_27_11_2022",855.198378,0.110842097,0,0,0,0,0,0,3,0,0,2,0,0,0,2
