"","rn","(Intercept).x","rescaled_Time.Diff.x","SiteBeit Yatir","SiteBislach","SiteEin Yahav","SiteEzuz","SiteHar Amasa","SiteLahav","SiteLehavim","SiteLotan","SiteMerhav Am","SiteMirsham","SiteParan","SiteSde Boker","SiteSecher","SiteShunra","SiteYeruham","SiteYotvata","SiteZofar","(Intercept).y","rescaled_Time.Diff.y","Site","V2"
"1","Canis.aureus",-2.47092577258194,0.693398798133495,3.69246990351149,2.39808978797003,-3.70209105661214,3.97924167946125,1.63164820144651,3.83400028612685,1.09622452146433,-0.665572236488838,4.31082557653381,2.68944252243412,-3.46454101254241,3.33493331830569,-19.2778491196054,-1.14419081053093,3.59318082907897,3.67980385230781,-2.08482549291017,NA,0.001,0.001,1727
"2","Canis.lupus",-22.5480700649077,1.85636916665202,0.549122799462783,15.254440342936,20.2821807056662,0.404967560668758,0.311716607912345,0.623880566418208,0.48296883372075,21.1245011529385,16.3886027916644,0.531312175553701,20.3017001212842,0.289532879519623,0.171163822068669,0.0737331967968153,15.3395448492585,22.2608305163065,18.6160983176159,NA,0.027,0.001,241
"3","Capra.nubiana",-20.0293999223704,-2.13507861698948,-0.881122556701473,16.3953536429184,-1.00928658139376,-0.661316072658936,-0.572438120921911,-0.891440101538374,-0.770549179347455,21.0539525819852,-0.491819640678267,-0.750827024662073,-0.749774613850622,14.5127238549626,-0.192730071426292,-0.0840228150534374,-0.690521170919944,21.2173506478353,-0.927290441412036,NA,0.004,0.001,405
"4","Gazella.dorcas",-1.26472484501352,1.05584095309359,-20.4282093077061,0.185483874988199,2.54620459839418,1.09867203118019,-20.5913044286532,-20.3932969674615,-20.4815965251761,1.33203505123429,-1.13123542486254,-20.4414215612741,2.34037017194014,0.596129330086522,0.265387973771606,0.0102651792260226,-20.5102094484251,1.95106333957493,2.12528863077553,NA,0.048,0.001,1006
"5","Hyaena.hyaena",-4.55588189828485,0.315394518514367,0.401148862595609,3.92436869334083,2.38687315309036,0.982064920258213,1.31228773335616,0.827818799499697,-0.215094615849381,2.20398739055875,2.81032373071139,0.88995762282741,2.26920496273149,2.5724033546137,-16.9887292893605,-17.0052826159823,3.80402219552785,3.02890548448226,3.49986098199418,NA,0.257,0.001,250
"6","Hystrix.indica",-21.540849287595,0.263454451725256,15.4515930958986,20.8392614093526,0.105952709425546,21.1775029079611,17.8562620638199,20.6280435548852,20.1803515377599,0.0946006051741029,22.0433507739686,21.1023141393306,0.0843355977715254,21.6050464120311,0.0242914237387388,0.0104641460488533,23.7974980477316,16.3891529715832,20.2874180717138,NA,0.396,0.001,734
"7","Lepus.capensis",-1.9265561327871,0.582631285386199,1.09029497552235,1.22363538991502,4.63379275820086,1.99606996972404,1.02083655044874,-3.90121072900862,2.52227893986466,0.332206905690135,-0.71203019846247,-2.22584240819315,1.41802289908779,-0.137277208142391,0.661798572098752,-0.390038620795738,0.73075491678561,-0.0361892269349418,2.98476364897025,NA,0.396,0.001,1062
"8","Vulpes.vulpes",0.169350892664036,0.446172998529299,1.02784525016216,-1.5039888685791,-0.998369452964152,-1.81894887593616,1.10923414065251,0.937463827092768,0.910042178737994,0.246455761427028,1.01575278413174,0.585165626889817,-0.049060244085278,0.832540951481911,1.03670655513327,-0.0341553601643945,0.427438650296504,1.62325223860945,-2.99730190909309,NA,0.007,0.001,1804
