"","V1"
"661",-0.0837311310380253
"662",-0.576862412079413
"663",-0.766824383368864
"664",-0.506991198024413
"665",-0.649253964504795
"666",-0.696642253743992
"667",-0.544008205178357
"668",-0.727234915457811
"669",0.0685480857076491
"670",-0.0196566019071028
"671",-0.0552969125958094
"672",-0.527142920263765
"673",-0.331137039879644
"674",-0.229714551390145
"675",-0.720626494239807
"676",-0.659318913074895
"677",-0.740047586840399
"678",-0.603599724193426
"679",0.914319027548119
"680",1.20425073443797
"681",0.993124939572269
"682",1.12686379632471
"683",0.95838342887654
"684",1.21410263572851
"685",0.852538473686118
"686",1.0447078506283
"687",-0.593514328681734
"688",-0.593514328681734
"689",-0.471817934113706
"690",-0.644458254920892
"691",-0.733030848447793
"692",-0.725495293047969
"693",-0.592314058376565
"694",-0.540209359106636
"695",-0.506443082518769
"696",-0.470323462441112
"697",0.0577765221435529
"698",0.135816864800816
"699",0.190867651365893
"700",0.279372042727628
"701",0.311785360819803
"702",0.314785016872867
"703",-0.329876782491997
"704",-0.427396870939077
"705",-0.479791572617643
"706",-0.544299369827922
"707",-0.495538797694275
"708",0.152415431171117
"709",0.185957424800405
"710",0.218819214876217
"711",0.411168006704495
"712",0.448196534879162
"713",0.498015868334538
"714",-0.784856230246933
"715",-0.743744630689736
"716",-0.637073471393242
"717",-0.570636999755218
"718",-0.588634492871401
"719",-0.674674719225701
"720",-0.133119649681739
"721",-0.237645911516552
"722",-0.281821543085254
"723",-0.304011350869382
"724",-0.354877140541802
"725",-0.385439933166976
"726",-0.438251362611289
"727",-0.418188833883081
"728",-0.430293532056348
"729",-0.46454287192599
"730",-0.517140200693418
"731",-0.56407005745476
"732",-0.67907802945267
"733",-0.73648887267898
"734",-0.417487095883872
"735",-0.434266868773057
"736",-0.338604172351894
"737",-0.255777707759695
"738",-0.198115844348984
"739",-0.0623838697422352
"740",-0.740285414956583
"741",-0.651519206087853
"742",-0.721102869790467
"743",-0.650599803063357
"744",-0.441745260128142
"745",0.854132696046936
"746",0.906820638044923
"747",0.928160611571967
"748",0.957312437652855
"749",1.04553999537716
"750",1.1145620818198
"751",1.1843947371901
"752",-0.759107614367867
"753",-0.727858732061409
"754",-0.635491823450474
"755",-0.539173349079745
"756",-0.455466014427865
"757",-0.469184526530748
"758",-0.503298640339326
"759",-0.55945249288387
"760",-0.612201831526257
"761",0.0222154368303567
"762",0.112675426221689
"763",0.173122384100654
"764",0.195907012291877
"765",0.243639916403399
"766",-0.288279912681255
"767",-0.340969996046649
"768",-0.418812427115007
"769",-0.479403967224973
"770",-0.498890910670726
"771",-0.42344417182664
"772",0.212814396290258
"773",0.25780592518415
"774",0.290052470276398
"775",0.365323603387703
"776",0.414571218117761
"777",0.469359211683697
"778",0.512143265592978
"779",-0.829871669116809
"780",-0.7993973369113
"781",-0.755840760970488
"782",-0.661422774541667
"783",-0.609730622623112
"784",-0.558968483557362
"785",-0.569042744871783
"786",-0.656439724803704
"787",-0.103749676886712
"788",-0.151117923993055
"789",-0.419851616530608
"790",-0.506137973960079
"791",-0.420373663248064
"792",-0.255396810226752
"793",-0.634526679274982
"794",-0.723436290614438
"795",-0.67996961026328
"796",-0.600070721166965
"797",-0.409748903890009
"798",0.909568124532605
"799",1.10640948356003
"800",1.1464626235383
"801",-0.645503690263227
"802",-0.543575169696287
"803",-0.584670382140971
"804",0.133761970281381
"805",0.187345847952316
"806",0.22745481500686
"807",0.275549092923401
"808",0.330781834679878
"809",0.375692676730614
"810",0.440420650103631
"811",0.512814606966187
"812",-0.839456088485475
"813",-0.738592384970258
"814",-0.725364581946252
"815",-0.64044310669861
"816",-0.574355473586523
"817",-0.559553472442454
"818",-0.568294963046904
"819",-0.651394313459443
"820",-0.56807461812067
"821",-0.115150263934769
"822",-0.184659865343867
"823",-0.277587490157516
"824",-0.318980148217193
"825",-0.362936000417726
"826",-0.427711747558732
"827",-0.369030535765537
"828",-0.456919782786764
"829",-0.598805840349121
"830",-0.701732610972725
"831",-0.718768685756649
"832",-0.840328922849398
"833",-0.884628778608875
"834",-0.886716862971883
"835",-0.452097479113831
"836",-0.460778020096793
"837",-0.38629163630971
"838",-0.296324134397341
"839",-0.293763314687119
"840",-0.286808694959655
"841",-0.135759891300996
"842",-0.0175759342850542
"843",-0.743989451820974
"844",-0.633111958931058
"845",-0.658338043235424
"846",-0.589832408501796
"847",-0.62409114656917
"848",-0.500361084313802
"849",-0.435078087780309
"850",0.155996080952675
"851",0.107991421018688
"852",0.110904650778726
"853",0.190802696523501
"854",0.294337502173915
"855",0.266606823148435
"856",0.2067807136484
"857",0.0741696331687244
"858",-0.0347785779871506
"859",-0.338328627691098
"860",-0.280617759405527
"861",-0.262934884312256
"862",-0.314389388806188
"863",-0.409908518279778
"864",-0.474880043190512
"865",-0.547605918990171
"866",-0.420508227301467
"867",0.339720803735339
"868",0.311961646452344
"869",0.504393518192014
"870",0.634209180928274
"871",0.735382988066184
"872",0.678288877205667
"873",-0.46566728215445
"874",-0.430223233533587
"875",-0.409583535326663
"876",-0.490936435163905
"877",-0.402224992146336
"878",-0.648141622124333
"879",-0.744474144122447
"880",-0.818948185156887
"881",-0.87088870429023
"882",0.0352241315330933
"883",0.0352241315330933
"884",0.0352241315330933
"885",0.0352241315330933
"886",0.0352241315330933
"887",0.0352241315330933
"888",-0.625428746095724
"889",-0.625428746095724
"890",-0.625428746095724
"891",-0.625428746095724
"892",-0.625428746095724
"893",-0.625428746095724
"894",-0.625428746095724
"895",-0.625428746095724
"896",-0.505894739447992
"897",-0.505894739447992
"898",-0.505894739447992
"899",-0.505894739447992
"900",-0.505894739447992
"901",-0.505894739447992
"902",-0.505894739447992
"903",-0.505894739447992
"904",-0.913633461745286
"905",-0.913633461745286
"906",-0.913633461745286
"907",-0.913633461745286
"908",-0.913633461745286
"909",-0.913633461745286
"910",-0.913633461745286
"911",-0.542495653632951
"912",-0.542495653632951
"913",-0.542495653632951
"914",-0.542495653632951
"915",-0.542495653632951
"916",-0.542495653632951
"917",-0.542495653632951
"918",-0.890129172256545
"919",-0.890129172256545
"920",-0.890129172256545
"921",-0.890129172256545
"922",-0.890129172256545
"923",-0.890129172256545
"924",-0.890129172256545
"925",-0.890129172256545
"926",-0.890129172256545
"927",-0.544244998255254
"928",-0.544244998255254
"929",-0.544244998255254
"930",-0.544244998255254
"931",-0.544244998255254
"932",-0.544244998255254
"933",-0.845641081132339
"934",-0.845641081132339
"935",-0.845641081132339
"936",-0.845641081132339
"937",-0.845641081132339
"938",-0.845641081132339
"939",-0.845641081132339
"940",-0.481546437418416
"941",-0.481546437418416
"942",-0.481546437418416
"943",-0.481546437418416
"944",-0.481546437418416
"945",-0.481546437418416
"946",-0.481546437418416
"947",-0.481546437418416
"948",-0.789332621031674
"949",-0.789332621031674
"950",-0.789332621031674
"951",-0.789332621031674
"952",-0.789332621031674
"953",-0.789332621031674
"954",-0.789332621031674
"955",0.0758964406422491
"956",0.0758964406422491
"957",0.0758964406422491
"958",0.0758964406422491
"959",0.0758964406422491
"960",0.0758964406422491
"961",0.0758964406422491
"962",0.0758964406422491
"963",-0.829821982907093
"964",-0.829821982907093
"965",-0.829821982907093
"966",-0.829821982907093
"967",-0.829821982907093
"968",-0.829821982907093
"969",-0.829821982907093
"970",-0.829821982907093
"971",-0.829821982907093
"972",1.50322964453568
"973",1.50322964453568
"974",1.50322964453568
"975",1.50322964453568
"976",1.50322964453568
"977",1.50322964453568
"978",1.50322964453568
"979",1.50322964453568
"980",1.50322964453568
"981",-0.701887170471786
"982",-0.701887170471786
"983",-0.701887170471786
"984",-0.701887170471786
"985",-0.701887170471786
"986",-0.701887170471786
"987",-0.701887170471786
"988",0.27196262541404
"989",0.27196262541404
"990",0.27196262541404
"991",0.27196262541404
"992",0.27196262541404
"993",0.27196262541404
"994",0.27196262541404
"995",0.27196262541404
"996",0.27196262541404
"997",-0.706050090564461
"998",-0.706050090564461
"999",-0.706050090564461
"1000",-0.706050090564461
"1001",-0.706050090564461
"1002",-0.706050090564461
"1003",-0.706050090564461
"1004",-0.706050090564461
"1005",-0.706050090564461
"1006",-0.207734978564459
"1007",-0.207734978564459
"1008",-0.207734978564459
"1009",-0.207734978564459
"1010",-0.207734978564459
"1011",-0.87843540652362
"1012",-0.87843540652362
"1013",-0.87843540652362
"1014",-0.87843540652362
"1015",-0.87843540652362
"1016",-0.87843540652362
"1017",-0.87843540652362
"1018",-0.382771064468945
"1019",-0.382771064468945
"1020",-0.382771064468945
"1021",-0.382771064468945
"1022",-0.382771064468945
"1023",-0.382771064468945
"1024",-0.382771064468945
"1025",-0.382771064468945
"1026",-0.767102861681573
"1027",-0.767102861681573
"1028",-0.767102861681573
"1029",-0.767102861681573
"1030",-0.767102861681573
"1031",-0.767102861681573
"1032",-0.767102861681573
"1033",-0.767102861681573
"1034",-0.270561364470176
"1035",-0.270561364470176
"1036",-0.270561364470176
"1037",-0.270561364470176
"1038",-0.270561364470176
"1039",-0.270561364470176
"1040",-0.270561364470176
"1041",-0.270561364470176
"1042",-0.709070473123164
"1043",-0.709070473123164
"1044",-0.709070473123164
"1045",-0.709070473123164
"1046",-0.709070473123164
"1047",-0.709070473123164
"1048",-0.709070473123164
"1049",-0.709070473123164
"1050",-0.709070473123164
"1051",-0.113041515874844
"1052",-0.113041515874844
"1053",-0.113041515874844
"1054",-0.113041515874844
"1055",-0.113041515874844
"1056",-0.113041515874844
"1057",-0.113041515874844
"1058",-0.113041515874844
"1059",-0.113041515874844
"1060",-0.874968964339435
"1061",-0.874968964339435
"1062",-0.874968964339435
"1063",-0.874968964339435
"1064",-0.874968964339435
"1065",-0.874968964339435
"1066",-0.874968964339435
"1067",-0.874968964339435
"1068",-0.874968964339435
"1069",-0.179471223926708
"1070",-0.179471223926708
"1071",-0.179471223926708
"1072",-0.179471223926708
"1073",-0.179471223926708
"1074",-0.179471223926708
"1075",-0.179471223926708
"1076",-0.179471223926708
"1077",-0.179471223926708
"1078",-0.913633461745286
"1079",-0.913633461745286
"1080",-0.913633461745286
"1081",-0.913633461745286
"1082",-0.913633461745286
"1083",-0.913633461745286
"1084",-0.913633461745286
"1085",-0.913633461745286
"1086",-0.913633461745286
"1087",-0.297527946778976
"1088",-0.297527946778976
"1089",-0.297527946778976
"1090",-0.297527946778976
"1091",-0.297527946778976
"1092",-0.297527946778976
"1093",-0.297527946778976
"1094",-0.297527946778976
"1095",-0.833768997550589
"1096",-0.833768997550589
"1097",-0.833768997550589
"1098",-0.833768997550589
"1099",-0.833768997550589
"1100",-0.833768997550589
"1101",-0.833768997550589
"1102",-0.833768997550589
"1103",-0.636501329780709
"1104",-0.636501329780709
"1105",-0.636501329780709
"1106",-0.636501329780709
"1107",-0.636501329780709
"1108",-0.636501329780709
"1109",-0.636501329780709
"1110",-0.636501329780709
"1111",-0.636501329780709
"1112",-0.844494881570287
"1113",-0.844494881570287
"1114",-0.844494881570287
"1115",-0.844494881570287
"1116",-0.844494881570287
"1117",-0.844494881570287
"1118",-0.844494881570287
"1119",-0.844494881570287
"1120",-0.844494881570287
"1121",0.0148451033159425
"1122",0.126668369015832
"1123",0.0902403229793243
"1124",-0.0525024880502621
"1125",0.0511940468919317
"1126",0.130540797928729
"1127",0.0901295680911105
"1128",0.0270815332792594
"1129",-0.704628404043632
"1130",-0.621082936694982
"1131",-0.530354091864978
"1132",-0.570888691079706
"1133",-0.603504498156103
"1134",-0.583156632197687
"1135",-0.661269567946214
"1136",-0.600557919946489
"1137",-0.516602028721772
"1138",-0.462452849345449
"1139",-0.491737354752128
"1140",-0.535061100250022
"1141",-0.51518713365032
"1142",-0.475432991519823
"1143",-0.535369268637198
"1144",-0.463366911112465
"1145",-0.831656684191745
"1146",-0.897116584501841
"1147",-0.856939754374682
"1148",-0.86589069275977
"1149",-0.827262973103826
"1150",-0.900243779816141
"1151",-0.862475990099352
"1152",-0.834019221154515
"1153",-0.597654891292124
"1154",-0.557292309139703
"1155",-0.488778546733746
"1156",-0.489548302665414
"1157",-0.527154197131887
"1158",-0.552439007405318
"1159",-0.563909714893838
"1160",-0.544646939412653
"1161",-0.552439007405318
"1162",-0.893225410661221
"1163",-0.85627807001028
"1164",-0.860362546239417
"1165",-0.892915332935478
"1166",-0.85347016629356
"1167",-0.880397615590596
"1168",-0.850810184433344
"1169",-0.866066761981783
"1170",-0.804293329286995
"1171",-0.429417201464462
"1172",-0.449994103808935
"1173",-0.890007418945999
"1174",-0.858910254826693
"1175",-0.885390707175913
"1176",-0.447693383311893
"1177",-0.419003700642009
"1178",-0.487429401118893
"1179",-0.447693392723882
"1180",-0.394990066875557
"1181",-0.447425459753374
"1182",-0.504103713690149
"1183",-0.790042404604571
"1184",-0.774922994922468
"1185",-0.852395540569535
"1186",-0.756726142448373
"1187",-0.86070270380782
"1188",-0.759880728516047
"1189",-0.815809271076895
"1190",-0.796566000872406
